0.0000610750 0.0106991350 0.0003227000
0.0000519830 0.0145168450 0.0002808250
0.0000863160 0.0165379330 0.0002567080
0.0000737180 0.0155982680 0.0002566880
0.0000498990 0.0144789710 0.0002593020
0.0000590140 0.0153339280 0.0002566740
0.0000823870 0.0159043660 0.0002595110
0.0000683380 0.0144011810 0.0002566750
0.0000929120 0.0164927580 0.0002567170
0.0000566080 0.0132553380 0.0002933340
