0.0011820030 0.0093954720 0.0004463460
0.0031072140 0.0132923230 0.0002810300
0.0030634880 0.0133238380 0.0002868420
0.0036131780 0.0125491950 0.0002613550
0.0036463090 0.0132247920 0.0002566660
0.0040006560 0.0125768490 0.0002566630
0.0026519880 0.0126117450 0.0002566670
0.0030460850 0.0129118340 0.0002566650
0.0030528940 0.0118260960 0.0002567020
0.0034686590 0.0140940190 0.0002882360
