0.0000222410 0.0000013600 0.0000001210
0.0000415470 0.0000024140 0.0000002330
0.0000793510 0.0000046830 0.0000005760
0.0000830250 0.0000050190 0.0000004230
0.0000768060 0.0000048040 0.0000004990
0.0000839940 0.0000047890 0.0000003930
0.0001162440 0.0000065500 0.0000007920
0.0000795700 0.0000043640 0.0000005050
0.0001209240 0.0000067160 0.0000006060
0.0001072530 0.0000066450 0.0000008170
