0.0000233350 0.0000014310 0.0000001320
0.0000857020 0.0000052440 0.0000006540
0.0000905900 0.0000052440 0.0000004490
0.0001191150 0.0000063800 0.0000006520
0.0001029660 0.0000060810 0.0000005080
0.0001159230 0.0000066450 0.0000006960
0.0001069730 0.0000067000 0.0000006060
0.0001139540 0.0000066450 0.0000006220
0.0001050780 0.0000066510 0.0000007570
0.0001043160 0.0000068060 0.0000007170
